nuevazelanda|radionewzealand|https://www.rnz.co.nz/news/political/426265/the-elevator-pitch-david-seymour-on-holding-politicians-to-account|2020-09-17|The politicians on our screens are renowned for long winded, waffly answers. In this series we cut out the jargon and let the politicians loose, but only for the floors of Bowen House. The leaders are limited to the length of an elevator ride to pitch their party. In today's Elevator Pitch, ACT leader David Seymour says he doesn't support splashing the cash, and crushes on a Scooby Snack-loving cartoon. In this episode Seymour pitches to Charlotte Cook why his party should get people's vote. ACT leader David Seymour said it's a party for the self-starters and the independent thinkers. "If you wanna see a group of thoughtful, independent minded MPs sitting in Parliament holding everyone accountable, that's a reason you might give your party vote to ACT." Seymour said the party is principled and gets things done when it really counts. It's focused on reducing debt for future generations, he said. "We are not going to support splashing the cash in every conceivable direction." Seymour also reveals his cartoon crush "Ruh-roh--RAGGY" and meets a pal in the lift. In previous episodes, National Party leader Judith Collins has tried to pinch a member from another party, and NZ First leader Winston Peters and Green Party leader James Shaw found themselves in a different kind of competition. The Elevator Pitch is a five-part series where leaders of the main parties pitch why someone should vote for them in the time it takes to ride the elevator.
nuevazelanda|radionewzealand|https://www.rnz.co.nz/news/political/426264/zhenhua-data-collection-disquieting-in-the-extreme-winston-peters|2020-09-17|Minister of Foreign Affairs Winston Peters says the collection of information on New Zealanders by a Chinese company could affect national security. Winston Peters. Photo: RNZ / Simon Rogers Details of hundreds of New Zealanders - politicians, judges, business leaders, journalists and even criminals - have been collected by Chinese company Zhenhua, which has been linked to the country's military and intelligence. Foreign Affairs Minister Winston Peters said it would be "naive" to think there was no connection with the Chinese state. "The part that is of concern is, what is the purpose in this case of this collection of data. I know why big businesses do it - it is to shape their market it is to look at influencers and all sorts of things. "In this case, I think people would be asking why is a country doing it, and what is its ultimate purpose." "If you look at the big picture, and put aside the players here, of course it has an influence on national security. "And of course it will reflect on those who are most susceptible, naive or otherwise, to selling the interests of the country down the drain. "That's what it's always been about." Peters said the nature of the system was that every company in China had a Communist Party interest in it. Asked if the data collection was being done at behest of Chinese state, Peters said it was "naive to think otherwise". "There is not a level of disconnect or independence between the two systems. No-one makes a step of this sort unless it is sanctioned by Beijing." This also happened in other countries, and with big business, he said. "It is very disquieting in the extreme that the collection of information is being sought, not for what you might call a marketing purpose or to sell product, but the purpose is perhaps to find information that can be used in a future time to persuade a certain outcome from individuals associated with the person that has been the source of the information collection." The Security Intelligence Service (SIS) is reviewing the data leak for any potential risks and security concerns, but director Rebecca Kitteridge said it seemed the information collected had primarily been drawn from the public domain. Kitteridge said the leak was a timely reminder for people to check their security settings and consider the amount of information they share on the internet. Peters echoed the message. "People should be warned when they go online and engage in social media and divulge their personal information it can be used or misused against them or people close to them or contacts they might have," he said. "If you look at some of the international events where actors have been involved in manipulating political outcomes, and manipulating a stance a country might take with respect to another one, they are very, very serious." Prime Minister Jacinda Ardern said the data leak, which includes the names of her mother, father and sister, highlighted the need for vigilance on cybersecurity. She was reluctant to comment on security matters however. Technology commentator Paul Brislen said the data collection was more like "business as usual" in "building a dossier on people you might want to talk to or engage with at some point, using publicly available sources".
nuevazelanda|radionewzealand|https://www.rnz.co.nz/news/political/426258/green-party-meets-with-taranaki-teachers-over-green-school|2020-09-17|Taranaki teachers were hoping to hear the Green Party's James Shaw withdraw a controversial grant of almost $12 million to a privately-run Green School at a series of behind-closed door meetings around the province. Instead, they had to settle for a sympathetic ear, yet more apologies and a vague assurance that the funding will be turned into a commercial loan. Marama Davidson and James Shaw at Normanby School South Taranaki. Photo: RNZ / Robin Martin The Green Party co-leaders James Shaw and Marama Davidson went back to school yesterday to make good on a promise to listen to the teachers, many of who are angry about the Green School debacle and the contrast with other school communities putting up with shonky school infrastructure. The Green Party top brass travelled around Taranaki visiting schools in Stratford, Normanby and punake before fronting a meeting in New Plymouth. The Green School, south of New Plymouth. Photo: RNZ / Robin Martin The principal of Turuturu School in Hwera, Richard Bradley, met them at Normanby. He said discussion was wide-ranging. "We've been asking him a lot of questions about the Greens' education policy, and we've been concerned around property funding, which seems to dominate more than it should, but then we were also really interested in teacher supply. "Teacher supply in Taranaki and across the country is a big issue for just about every school." But the Green School was the elephant in the room. Turuturu School principal Richard Bradley. Photo: RNZ / Robin Martin "Taranaki, New Zealand schools ... many, many, many schools are underfunded. They don't have great property, they have holes in their roofs, their carpet is a bit messy, and then when a school like the Green School still gets all this money all it can do is cause concern. It's unjust and unfair." Bradley said James Shaw offered his by-now familiar apology for the "error in judgement", adding that if he had his time again he'd make a different decision. Ahead of the New Plymouth meeting, the expectations of Taranaki Secondary Schools Principals' Association chair Martin Chamberlain were clear. "We're hoping bottomline for a retraction. I know the machinery of government is complicated but anything else is much much less than ideal." But he didn't get what he wanted. "Ah, no. We found out that technically that was impossible. Government machinery doesn't have a reverse gear, so this offer was made to the Green School in good faith and that can't be withdrawn. "But what we do know is that it's gone to Treasury at another level now, and it's being decided on whether it's a complete grant or a complete loan, or a mixture of both." Taranaki Secondary Schools Principals' Association chair Martin Chamberlain. Photo: RNZ/ Robin Martin Chamberlain, who said the meeting was conciliatory in nature, thought the grant should be converted into a full loan at market interest rates. The Green School has said most of the money was meant to be in the form of loans. If not anger, James Shaw said he could certainly sense tension during the meetings. "It was more sort of frustrated, you know after years ... and kinda disappointed. And really looking for: how do we try and make sure we do actually upgrade and restore and replenish our school estate around the country?" He thought his apology went down well. "Look, they really appreciated it. One of the things one of them said was is that obviously politicians make mistakes all the time but they don't often apologise for it, so I think that was appreciated." Negotiations are ongoing between Crown Infrastructure Partners and the Green School to decide what shape the funding will eventually take.
nuevazelanda|radionewzealand|https://www.rnz.co.nz/news/political/426256/child-welfare-must-be-central-this-election-advocates-say|2020-09-17|Children's advocates want to see more action to improve the lives of young people from political parties. Photo: moodboard/123RF The Tick for Kids coalition surveyed the main parties about a range of policy areas that impact children, including education, health, welfare and housing. It received responses from Labour, the Greens, New Zealand First, the Mori Party and TOP. National did not respond and the ACT Party opted to skip all of the questions. Coalition convenor Jacqui Southey said there was a lot of agreement about cleaning up waterways, upgrading state houses and building cycleways. But she said more needs to be done to lift families out of poverty. "We know that housing is having a significant impact on families right now in New Zealand and is responsible for increasing the numbers of children living in poverty, by around 40 percent," Southey said. They also called for a significant increase to benefits, so families can cover their basic costs. "We know that there's been a $25 welfare increase; in the big scheme of things $25 does not really go a long way in total for a family to meet their costs, particularly when rental costs are incredibly high." Southey hoped that any parties pitching taxes changes targeting the wealthy would spend that revenue supporting those on lower incomes, as well as health and education services. She also wanted to see more support for people who have lost their jobs because of the pandemic, particularly women and mothers of young children. Southey said expanding the Coalition Government's Best Start payments for families with a new baby could be one way to do that. "It could be a really good way of putting some more money in the pockets of families that need it most." The Tick for Kids coalition is backed by 39 other social organisations, including Plunket, Unicef, College of Public Health Medicine, Paediatric Society, Principals' Federation, Amnesty International Aotearoa and IHC.
nuevazelanda|radionewzealand|https://www.rnz.co.nz/news/political/426246/government-finalises-10-year-plan-for-transport-infrastructure-and-services|2020-09-17|The government has finalised plans for how it will spend $48 billion on transport infrastructure and services over the next decade. Transport Minister Phil Twyford said the Government Policy Statement on land transport builds on its transport policy. Photo: RNZ / Richard Tindiller The Government Policy Statement on land transport (GPS) 2021 priorities include safety, better transport options, improving freight connections and climate change. It was also confirmed that the government will not raise petrol taxes or road user charges during the 2021-2023 period. Transport Minister Phil Twyford said the focus is jobs. "The GPS is on top of 'shovel ready' transport projects and those being built through the NZ Upgrade Programme and Provincial Growth Fund - together they will create and support thousands of jobs." The GPS built on the government's transport policy, Twyford said. Feedback on the draft GPS had prompted the government to increase funding for state highway maintenance by $510 million. Rail was also getting an extra $500m to "keep the network on track, which will help us reduce emissions, accidents and the costs of road maintenance by shifting more freight to rail," Twyford said. Twyford's foreword on the GPS describes it as "our roadmap for how the government develops and maintains a transport network that keeps pace with future social and economic changes". "It puts forward strategic priorities and investment principles that are informed by urban spatial economics to ensure our land transport system is economically and environmentally sustainable." GPS is how the government guides Waka Kotahi New Zealand Transport Agency to invest more than $4.5b a year raised through the National Land Transport Fund over the period of 2021/22 - 2030/31. Money for the National Land Transport Fund Revenue is collected from fuel excise duty, road user charges, vehicle and driver registration and licensing, state highway property disposal and leasing and road tolling. The government's Road to Zero strategy will get $10b over the next decade. Twyford said safety remained the government's top priority, with an aim to reduce the number of deaths and serious injuries on the road by 40 percent. "That means on average $1 billion a year being spent on better resourcing the police on our roads, safety infrastructure like median barriers, and public safety campaigns," he said. "We're making good progress addressing the infrastructure deficit we inherited with the revenue from GPS 2018, so I am confirming the government will not raise petrol taxes and road user charges during 2021-23."
nuevazelanda|radionewzealand|https://www.rnz.co.nz/news/political/426223/winston-peters-finds-his-mojo-on-the-campaign-trail|2020-09-16|Analysis - Back in his old stomping ground Winston Peters finally sprang to life today. Winston Peters hitting his stride at an election campaign event in Tauranga. Photo: RNZ/ Simon Rogers After a slow and lacklustre slog through the South Island on his nationwide 'Back Your Future' bus tour last week, things could only improve for the 75-year-old seasoned politician. This campaign is hard work for all MPs but Peters has appeared to struggle more than most, unable to rely on his bread-and-butter packed town hall meetings and not quite mastering the walkabout. While it wasn't a hall he found himself in on Wednesday in Tauranga - the electorate he first won in 1984 - it was a sizeable and socially-distanced gathering of about 100 outdoors in the Red Square. And it was complete with his favourite - hecklers. There was the woman with bright red hair carrying a Family First placard with Jacinda Ardern's face on it saying unborn babies are people too. She had a particularly yappy dog in tow and after a series of interruptions Peters asked her to get rid of it, to no avail. Then there was the woman who challenged him for not wearing a mask. Winston Peters talked to a sizeable and socially distance crowd of about 100 in the Red Square in Tauranga. Photo: RNZ/ Simon Rogers Peters decided she was a Mori Party supporter and a Covid-19 denier and told her to leave - eventually she did. The gathered crowd - some clear supporters, others just passing by and a few just keen to see Peters in the flesh - were attentive and laughed at his jokes. It was classic Peters in full flight. The media got a serve more than once, as did Labour and the Greens. Winston Peters in Rotorua today, he's changed plans and will continue to focus on the provinces until Auckland's Covid restrictions ease. Photo: RNZ / Simon Rogers National and ACT supporters got told to go find an abacus if they thought the math would ever add up to the two parties being in power after 17 October. And to round things off those gathered were told not once, not twice, but three times to "take out some insurance" and back New Zealand First. If those in the crowd had, like the media who have spent years following him, heard the one-liners before, they did a good job of not letting on. In fact they lapped it up. With a Serious Fraud Office investigation casting a shadow over the New Zealand First campaign, at times over the last fortnight it has felt like Peters was just going through the motions. Peters seems to have worked out how "to actually talk to people in this strange Covid-19 campaign world". Photo: RNZ / Simon Rogers But he's found his mojo again. In Tauranga and Rotorua he was almost mobbed by pensioners keen to thank him for their SuperGold card benefits. Peters had planned to head to Auckland at the end of this week but with such heavy restrictions still in place in the country's largest city it's simply not conducive to his campaign style. Instead he will continue to focus on the provinces and head to the super city when the level 2 rules ease. Many have already written Peters off, but he's only two weeks into a six week campaign and he's certainly put the long hours in from one end of the country to the other. But more importantly, he's finally worked out how to actually talk to people in this strange Covid-19 campaign world. Turns out you really can teach an old dog new tricks.
nuevazelanda|radionewzealand|https://www.rnz.co.nz/news/political/426240/maori-party-wants-maori-immersion-schools-to-get-equal-funding-to-mainstream-schools|2020-09-16|The Mori Party wants Mori immersion schools to receive equal funding to mainstream schools and to give a quarter of the entire education budget to Mori models of care. Mori Party co-leader Debbie Ngarewa-Packer said there are not enough options for young people leaving school and not going into tertiary education to get a well-paying job. Photo: Supplied In its newly-released education policy, the Mori Party has called for an "overhaul" of the mainstream education system and for equitable funding for khanga reo, kura kaupapa and wharekura. "Fundamental change is required to ensure that Mori can fulfil their potential," Mori Party co-leader Debbie Ngarewa-Packer said. "No one can realise their aspirations unless they know who they are, where they come from, and are proud of their culture and heritage." Ngarewa-Packer said their policy would ensure the majority of Mori children who are enrolled at mainstream schools would be supported to overcome inequity, racism and the digital divide. This would be achieved by giving free digital devices and free internet access to all students from Year 4 - Year 13, ensuring all schools have Mori in senior leadership teams, and funding schools to hire additional Mori support staff. For kaupapa Mori education, the party would establish a $200 million fund for a new hapu-based wnanga, and to drive whnau, hap and iwi education initiatives. It would also address Te Khanga Reo claim (WAI 2336) by "significantly" increasing operational funding for recognising the teaching qualification, Whakapakari Tino Rangatiratanga as being equal to that of other mainstream Early Childhood Centre qualifications and guaranteeing pay equity for kaiako at khanga reo. It would also increase and promote scholarships for reo Mori speakers to train as teachers, and in Te Aho Matua, the kura kaupapa framework. The party also wants to set up a $276m fund to increase investment in STEM (science, technology, engineering and mathematics) academies, such as Phoro STEM Academy, and to double the existing Mori and Pacific trade training and cadetship placements. Ngarewa-Packer said there are not enough options for young people leaving school and not going into tertiary education to get a well-paying job.
nuevazelanda|radionewzealand|https://www.rnz.co.nz/news/political/426213/nz-first-promises-to-fund-marine-farms-and-science|2020-09-16|New Zealand First is pledging $100 million to support marine farming and $25 million for a new Marine Biology Facility in Tauranga, if elected into government. New Zealand First leader Winston Peters at a campaign event in Tauranga. Photo: RNZ/ Simon Rogers New Zealand First leader Winston Peters said the new marine biology facility would enable scientific research that would benefit the country. "This will allow us to learn, grow and develop skills that create opportunities to add value to exports," Peters said. The announcement follows a pledge by the party last week to provide $100 million to Aquacorp to support off-shore marine farming. This money would come from the COVID-19 Response and Recovery Fund or the Provincial Growth Fund. "Aquaculture has demonstrated immense potential and we need to back it with the science and people too," said Peters. "The science and innovation with seaweed as an agri-feed to reduce carbon emissions or used as a biofuel or fertilizer is being worked on and is critical for this sector to grow and develop." The government's Provincial Growth Fund has invested $37.9m into aquaculture over the past three years. The industry made $600m in annual sales in 2018 and provided more than 3000 jobs, Peters said. This could grow to $3 billion by 2035 with innovations to maximise value through products such as premium salmon and mussel oils and powders, extending land-based hatcheries, and expanding aquaculture in the sea with open-ocean farming, he said. "New Zealand First Policy is for the Crown to underwrite the expansion into deep sea aquaculture of offshore marine farming in collaboration with other stakeholders. "It will ensure that off-shore marine growing areas are not privatized for the benefit exclusively of private or foreign investors. "This will ensure that the Crown gets a return on behalf of the public for commercial use of this marine open space," Peters said.
nuevazelanda|radionewzealand|https://www.rnz.co.nz/national/programmes/checkpoint/audio/2018764296/finance-minister-on-plans-to-reduce-debt-maintain-services|2020-09-16|The Finance Minister says he's got a balanced plan to reduce debt and keep services going, despite concerning unemployment forecasts. Thegovernment's books have been openedahead of the election today... and they show a bleak outlook, with unemployment set to rise to 7.8 percent in the first quarter of next year, while GDP continues to shrink. Grant Robertson told RNZ he's not gilding the lily, and there will be tough times ahead for New Zealanders. He told Checkpoint that with all the uncertainty it's unrealistic to make any promises of where the country's debt rate should be. "At the moment, in the conditions we're in, making those kinds of promises isn't actually responsible; what I know is that over my time as Finance Minister I've shown that I have been disciplined, we've reduced debt to under 20 percent. I remain committed to keeping debt under control. "But given where we are in this pandemic, what we can best do is set the pathway that we have and work together to keep debt under control and keep those public services. More will emerge over time as we get clearer on how the pandemic affects the economy globally, but we will have higher levels of debt and a deficit for some time to come, and I have been saying that since March of this year." As of tomorrow, the country will officially be in recession (two consecutive quarters where the economy declines). So what more can Robertson and Labour do in this next term to correct that - given they'vepromised not to hike income taxesexcept for the already- announced top 2 percent of earners? "We've already got a programme we've outlined of a massive investment in infrastructure to build more houses, to be able to create jobs right across the economy, we're going to be supporting people into work through the extension of the flexi-wage programme," Robertson says. "We're also supporting small businesses to be able to thrive and move online, we've got a host of programmes that are about that. "But then we're also looking to the future with industry transformation plans. We're in there now with the agricultural sector, working on an agri-tech strategy that will lift the value of the wages in that sector. We've got a similar one in construction, and in the digital area. "We have to lift our productivity, we need to be more sustainable, that's why we're heading towards a 100 percent renewable electricity strategy, and backing that up with investments in new technology, like the hydrogen economy which actually will lead to export earnings, and will lead to better jobs with higher wages. "All that's part of our five-point economic plan. The tax part of the equation is only ever part of the equation, and yes we are asking high income New Zealanders to pitch in a little bit more. When we put all of that together that is a steady path for New Zealand to sustainably grow the economy and manage debt. But when we're facing a one-in-one-hundred year economic shock there's no single silver bullet - anyone who's trying to sell you that isn't being realistic. I think today we've seen a pathway forward from here that is realistic." So, if Labour aren't relying on rising taxes for most, if re-elected, then what cuts will they make to keep spending low? In the weekend theyannounced the cut of future years of the fees free programme] for tertiary students... but what else will be on the chopping block? "There's a number of areas where we're going to have to be very careful with our spending, and fees free's an example. We also have already focused on another example - funding low income people to reduce the cost for them to go to the doctor, but not having the policy that we went to 2017 with: an overall reduction. "So we've been showing our willingness to do that, but actually it's about investment more than it is about cutting things. We need to strongly invest in the productive side of our economy and support those quality public services, because that's actually what enables us to come through this shock with new zealanders healthy, but also prosperous. "So yes, there'll be areas where we'll look to make sure our spending is of the highest possible quality, but actually investing in our people and retraining in our skills and investing in our business and industries will get us through this better than anything else." Labour set aide a $14.1 billion Covid-19 fund. But the catch is we don't know how much of that will be needed to fight the disease. So how much of that will be committed to funding the election promises Robertson is talking about? "For the vast bulk of that, it's there to be used if it is needed to help with Covid recovery, to deal with resurgences, like we've just seen. And we need to be careful about that - it will not be spent unless it is needed. "So we continue to be disciplined about that, but obviously the world does not know where the Covid journey ends. So that money remains available to us, but we will very carefully and judiciously use it in Covid-recovery." Has any of that $14.1 billion Covid-19 fund been allocated to election promises already? "A small amount yes, where it directly relates to Covid recovery," Robertson says. "Weannounced the Training Incentive Allowance policyat the weekend, which is about supporting people during a difficult period, who are out of work, to be able to get qualifications. And the extension of the Small Business Cashflow Scheme - which again is a direct Covid response. So there are some areas where we are committing it to elements of what our election policy is about. But the vast bulk of it remains on the table to deal with the future of Covid, which nobody can be certain about. Entrepreneur Nick Mowbray, of Zuru toys, hascalled for large corporates who got the government wage subsidy to pay it backif they're still turning a profit and paying dividends. What does Robertson think - should they do so? "They don't have to, because we set the scheme up in such a way that it was designed to give confidence and cashflow; it was designed to make sure that people weren't laid off. Obviously the criteria was that people had to stay employed, so it was about keeping that attachment between an employee and an employer. "Some businesses have decided to pay back because things didn't turn out the way they forecast they might. But for me it was far more important to get that money out, to give that confidence to ensure that people weren't laid off unnecessarily. I can't guarantee what a company would have done regardless of whether or not they're a wealthy company or they're now turning a profit. If people look into their own conscience and decide that's what they want to do that's a good thing, but they're still obeying the rules of the scheme if they don't do that." So, with no clawback over those companies who didn't need the subsidy to stay operational, was a catchall wage subsidy clever, given the cost adds to the national debt? "It was a no regrets approach," Robertson says; "I can't guarantee what those companies would have done, they may well have ended up laying people off regardless of whether they ended up turning a profit. "We wanted to protect New Zealanders' jobs, and 1.7 million New Zealanders' jobs have been protected through the wage subsidy scheme. "We wanted to deploy it quickly, and I think people appreciated that. So yep, with 2020 hindsight there's all sorts of things that we can say, but I remain very comfortable and proud of that scheme, because it did its job to keep New Zealanders in work."
nuevazelanda|radionewzealand|https://www.rnz.co.nz/news/political/426215/prefu-parties-offer-dire-warnings-optimism-and-a-fiscal-bermuda-triangle|2020-09-16|New Zealand First's Winston Peters has joined National and ACT in criticising Labour and the Greens' economic plans for Covid-19 recovery as risky, wasteful spending. Photo: RNZ Labour argues a balance is required between spending to boost the economy, managing the books responsibly, and without cutting key core services, and argues National's fiscal plan is caught in a "Bermuda triangle" that tries to do three conflicting things at once. Finance Minister Grant Robertson released today's pre-election economic and fiscal update showing a budget deficit of $23.4 billion for the year ended June, while the level of debt is marginally better at 27.6 percent of gross domestic product (GDP). Robertson said government spending had cushioned the blow of a one-in-100 year shock, and the numbers showed New Zealand in better shape than expected. He also warned of tough times ahead however, acknowledging recovery from the Covid-19 pandemic would be tougher and take longer than was forecast in the Budget in May. While National said the figures showed the pain would be deeper under Labour, the Greens argue for more taxes for the wealthy, and ACT says the levels of debt being accrued under the current government will be impossible to escape. National Party leader Judith Collins says the update is "very dire reading". "We are looking at ... or are in the worst recession in living memory and it is one where the only answers we have from the current government is to tax more, to borrow more and to add more welfare," Collins says. National Party leader Judith Collins and Paul Goldsmith at a media briefing after the release of the prefu. Photo: RNZ / Jane Patterson "Our plan, which will be released this week, will be all about growth, because no government ever taxed its way out of a recession." The last recession in the 1980s took years of hard work to recover from, she says. Staring down the barrel of 15 years of deficits to pay for Covid-19 means "it's not just our children who pay for this but also our grandchildren", Collins says. National's finance spokesperson Paul Goldsmith says the PREFU figures show the "pain will be longer and deeper under Labour and under the current settings". "In the short term, it's taking longer to come on, but in 2022, 2023 there will be more unemployment, so we're seeing a shrinking economy, another 100,000 New Zealanders losing their jobs over the next couple of years and deficits as far as the eye can see. "It underscores the absolute importance ... of having a focus on growth and getting New Zealand back in track." Collins says "wherever possible, any borrowing should be to create work, to actually build things ... rather to borrow and simply spend". Collins ruled out a repeat of Ruth Richardson's "mother of all budgets" following the recession in the late '80s. That budget saw major cuts to government spending, especially on welfare institutes and benefits. National finance spokesperson Paul Goldsmith Photo: RNZ / Jane Patterson "I'd also say to you this: our government ... is going to be focused on growth and growth for the economy is utterly crucial, otherwise we will have more than 15 years of deficits, which the current government is looking at." Collins says having seen the books, she was assured that the National Party's "medicine" would work and be embraced by the public. "All of our spending promises have been costed and we are actually releasing our own fiscal update in a matter of days and you will see how we can do it." However, Robertson said National was caught in a "Bermuda triangle" style fiscal situation. Finance Minister Grant Robertson releases the pre-election economic and fiscal update at Parliament. Photo: RNZ / Jane Patterson "They both want to increase spending, reduce revenue and dramatically reduce debt. You can't do all of those things at once credibly and I think their plan is lost somewhere in that triangle. "The reason why I am so against the idea of austerity-style cuts to achieve the kind of debt reductions I've seen from the National Party is I've seen the impact in New Zealand in previous downturns of that sort of approach. "That creates the intergenerational problems of children growing up in households where their parents aren't working, where they haven't got the incomes that they need." The Greens take credit for helping cushion the blow from Covid-19. Co-leader James Shaw says it is clear additional revenue raising measures will be needed, pointing to the party's policy of implementing a wealth tax for those with net worth over $1 million and new income tax brackets at $100,000 and $150,000 "As a partner in this government, the Greens have played an important role in developing policies like the wage subsidy," he says. The Green Party's James Shaw, flanked by his co-leader Marama Davidson Photo: RNZ / Samuel Rillstone "The picture it paints is simple. When more people have work, they are not only able to provide for their families, but they also earn money that they spend in their local communities - which are the parts of the economy where most people earn their livelihood." Shaw says a wealth tax would help to rebalance the economy and ensure the wealthiest people in New Zealand, those who own property and shares, pay their fair share. "We all chip in taxes so we can have the country we want, including affordable healthcare, quality education, and accessible public transport. This is exactly what taxes are supposed to pay for, and why those who are benefitting the most should chip in a little more." ACT leader David Seymour says in the long-term, the debt levels from other parties are unsustainable and borders must reopen soon with tight regulations. He says the numbers show it is clear public debt, unemployment and economic growth will be worse once the economic-stimulus "sugar-hit" wears off. ACT Party leader David Seymour Photo: RNZ / Dom Thomas "The only thing that's got better is the next couple of quarters which is the sugar hit part of the game of two halves, once you get to the shutdown when that sugar hit wears off the forecasts have all deteriorated since May. "In my view the government of New Zealand has not performed at providing sound public health strategy and measures and as a result our ability to weather the storm is worse than it might otherwise be." He says every other party is in a spending race, but ACT is in "debt warning mode". "I think New Zealanders are looking at the money that's being borrowed and saying can we afford all these spending promises ... because actually the debt that's being piled up is going to be unaffordable." "What they want is a government that sets clear rules of the game so that businesses currently being driven bankrupt can remain open and they don't have to rely on wage subsidies for their employment - which is where too many people have been." He says he thinks tightly regulated immigration and tourism needs to restart immediately. "We've got to aspire to open the borders safely before the start of 2022. The rest of the world won't wait for us and a vaccine won't be here by then no matter how many people say they've got one." "We have high-end tourist operators in central Otago who would be very happy to follow tight rules and pay heavy penalties for breaching them if they could bring high-end tourists in and isolate them themselves in a remote area. "We're not able to do things like that because the whole modus operandi of this government is 'be grateful, don't aspire'." Announcing the update, Finance Minister Grant Robertson had said the 2022 date was an assumption by the Treasury, not government policy, and the government planned to open borders as soon as it was safely able to do so. Seymour says that is a good aspiration but not what the government has shown so far. "I think the government's strategy of spending up large with cheap borrowed money now is not a sustainable approach." He says the sustainable approach is to be smarter about public health and allow "real" activity to return. On debt, Robertson argues New Zealand is in a far better position that other economies, "The government met our target to lower net debt to 20 percent of GDP in both our first two budgets, putting us in a strong position to respond to Covid-19 and still maintain one of the lowest levels of debt in the OECD." He said the Treasury was anticipating a 16 percent decrease in GDP in the June 2020 quarter. "A historically large decline, but much smaller than the almost 24 percent forecast in the Budget update ... this is a global pandemic and it remains ongoing around the world. Many other advanced economies continue to struggle with heavily restricted economies and are having to manage large flare-ups of the virus. Our relative ongoing success in managing the virus still puts us at an advantage. New Zealand First leader Winston Peters used the update to strike a blow against Labour and the Green Party. Peters had a less rosy view, and said the update is the worst in New Zealand's history which should be a wake-up call for New Zealanders. "We've got a lot of soul searching to do" - Winston Peters Photo: RNZ / Simon Rogers He said the next government would need to both grow the economy and live within its means, but parties on the left had made spending promises New Zealand could not afford. "The next government needs to have a stiff backbone to resist Labour and the Green parties' grandiose spending plans. "We've got a lot of soul searching to do ... it's no time for risks and wasteful spending. We need to be focused on turning our economy around now and those requirements mean that exports, running a smarter economy, the infrastructure ... and the Provincial Growth Fund are fundamental things to turn this economy around. It is no time for inexperienced and off-the-wall promises." Peters said there was nothing to compare the situation to, as nothing like this had happened before. He thought the unemployment figures were wrong. "Unless we can get people very quickly relocated into jobs or trained for jobs, then unemployment could rise higher than the 7.8 percent they've predicted by March 22. "These figures are predicated on what they know now. They're not predicated on the decisions being made by political parties right here in this campaign." "What you have got out today is based on the last quarter and you can be certain it is not getting better right now because we have just been through another lockdown... I think the circumstances are worse than people in the Treasury have thought and dare I say it, hither to the government message has thought." Unemployment could rise above 10 percent unless "we can change the psychology of a number of New Zealanders around in terms of being job ready and unless we can inject via sound tax policy, greater confidence into business", Peters said. He championed the PGF as a tool for tackling the predicted unemployment.
